interval,size_factor,size_p,adjR2,sample_size,low_bound,up_bound
"(0, 300]",-0.26269396131404305,0.0,-0.032089798668112124,44554,0,300
"(300, 400]",-0.3714165176148146,0.0,0.1549651909725105,111636,300,400
"(400, 550]",-0.23353456318593377,0.0,0.09346291941720664,135694,400,550
"(550, 800]",-0.12152232308866937,0.0,0.0225499534338216,34807,550,800
"(800, 100000]",-0.12611355165895138,0.0,-0.058864152914020584,8456,800,100000
"(0, 100000]",-0.26154690387378215,0.0,0.09544503228420298,335147,0,100000
