interval,size_factor,size_p,adjR2,sample_size,low_bound,up_bound
"(0, 300]",-0.2896219441508593,8.1556983388964e-13,0.10163554719025147,419,0,300
"(300, 400]",-0.25814881632841796,0.0,0.0826510701132529,34178,300,400
"(400, 550]",-0.1151449954151869,3.0468960687812796e-12,-0.0006891579106764745,67909,400,550
"(550, 800]",-0.16732214475676097,0.0,0.028775310409871357,49050,550,800
"(800, 100000]",0.24257610704589608,0.0,-0.01366119669440402,17848,800,100000
"(0, 100000]",-0.11325170861824299,0.0,-0.0014807447810702978,169404,0,100000
