,final_address_floor_unit,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,F/R:,FR:,has_FR,roof,has_roof,UTILITY_PLATFORM:,UP:,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform
10,"1 & 3 EDE RD(Block 2),EDE RD|1 & 3 EDE RD2座,義德道_7_A","1 & 3 EDE RD(Block 2),EDE RD|1 & 3 EDE RD2座,義德道",7,A,2015-04-08,+BW:42 SFAREA INCL BAL:79 SFUTILITY PLATFORM16SFCPS 23 ON B2/F ,blank,"+BW:42 SFAREA INCL BAL:79 SFUTILITY PLATFORM16SFCPS 23 ON B2/F ,blank",42,False,79,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
11,"1 & 3 EDE RD(Block 2),EDE RD|1 & 3 EDE RD2座,義德道_7_B","1 & 3 EDE RD(Block 2),EDE RD|1 & 3 EDE RD2座,義德道",7,B,2015-07-03,+BW:21 SFAREA INCL BAL:73 SFUTILITY PLATFORM16SFCPS 22 ON B2/F ,blank,"+BW:21 SFAREA INCL BAL:73 SFUTILITY PLATFORM16SFCPS 22 ON B2/F ,blank",21,False,73,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
12,"1 & 3 EDE RD(Block 2),EDE RD|1 & 3 EDE RD2座,義德道_8_A","1 & 3 EDE RD(Block 2),EDE RD|1 & 3 EDE RD2座,義德道",8,A,2014-08-29,+BW:42 SFAREA INCL BAL:79 SFUTILITY PLATFORM16SFCPS 1931 ON B2/F ,blank,"+BW:42 SFAREA INCL BAL:79 SFUTILITY PLATFORM16SFCPS 1931 ON B2/F ,blank",42,False,79,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
13,"1 & 3 EDE RD(Block 2),EDE RD|1 & 3 EDE RD2座,義德道_8_B","1 & 3 EDE RD(Block 2),EDE RD|1 & 3 EDE RD2座,義德道",8,B,2015-02-26,+BW:21 SFAREA INCL BAL:73 SFUTILITY PLATFORM16SFCPS 32 ON B2/F ,blank,"+BW:21 SFAREA INCL BAL:73 SFUTILITY PLATFORM16SFCPS 32 ON B2/F ,blank",21,False,73,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
14,"1 & 3 EDE RD(Block 2),EDE RD|1 & 3 EDE RD2座,義德道_9_AB","1 & 3 EDE RD(Block 2),EDE RD|1 & 3 EDE RD2座,義德道",9,AB,2014-08-22,+BW:63 SFAREA INCLBAL:152 SFUTILITY PLATFORM32SFCPS 2127 ON B1/F ,blank,"+BW:63 SFAREA INCLBAL:152 SFUTILITY PLATFORM32SFCPS 2127 ON B1/F ,blank",63,False,152,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
15,15 GRAMPIAN RD|15 嘉林邊道_1_B,15 GRAMPIAN RD|15 嘉林邊道,1,B,2018-04-11,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
16,15 GRAMPIAN RD|15 嘉林邊道_3_A,15 GRAMPIAN RD|15 嘉林邊道,3,A,2008-04-23,CPS 4 ON G/F ,blank,"CPS 4 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
17,15 GRAMPIAN RD|15 嘉林邊道_3_C,15 GRAMPIAN RD|15 嘉林邊道,3,C,2011-08-24,DUPLEX UNITCPS 11 ,blank,"DUPLEX UNITCPS 11 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,True,False,,
18,15 GRAMPIAN RD|15 嘉林邊道_4_B,15 GRAMPIAN RD|15 嘉林邊道,4,B,2020-10-30,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
19,15 GRAMPIAN RD|15 嘉林邊道_5-6_C,15 GRAMPIAN RD|15 嘉林邊道,5-6,C,1998-03-28,CPS 6+RF ,blank,"CPS 6+RF ,blank",,False,,False,,,False,,True,,,False,,False,,False,,False,,False,True,False,False,,
20,15 GRAMPIAN RD|15 嘉林邊道_5_A,15 GRAMPIAN RD|15 嘉林邊道,5,A,2008-04-22,CPS 1 ON G/F ,blank,"CPS 1 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
21,15 GRAMPIAN RD|15 嘉林邊道_5_B,15 GRAMPIAN RD|15 嘉林邊道,5,B,2016-04-18,CPS 16 ON G/F ,blank,"CPS 16 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
22,16 HEREFORD RD|16 禧福道_23_D,16 HEREFORD RD|16 禧福道,23,D,2006-09-21,+RF & TURNING SPACE &EXTERNAL WALLS ,blank,"+RF & TURNING SPACE &EXTERNAL WALLS ,blank",,False,,False,,,False,,True,,,False,,False,,False,,False,,False,False,False,False,,
23,16 HEREFORD RD|16 禧福道_2_D,16 HEREFORD RD|16 禧福道,2,D,2020-03-30,DUPLEX UNIT                                                                     ,blank,"DUPLEX UNIT                                                                     ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,True,False,,
24,19 GRAMPIAN RD|19 嘉林邊道_1_A,19 GRAMPIAN RD|19 嘉林邊道,1,A,1997-08-19,CPS 12 ON G/F ,blank,"CPS 12 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
25,19 GRAMPIAN RD|19 嘉林邊道_1_C,19 GRAMPIAN RD|19 嘉林邊道,1,C,2015-10-30,CPS 1 ,blank,"CPS 1 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
26,19 GRAMPIAN RD|19 嘉林邊道_1_D,19 GRAMPIAN RD|19 嘉林邊道,1,D,2019-03-04,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
27,19 GRAMPIAN RD|19 嘉林邊道_2_D,19 GRAMPIAN RD|19 嘉林邊道,2,D,2008-04-29,CPS 3 ,blank,"CPS 3 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
28,19 GRAMPIAN RD|19 嘉林邊道_3_A,19 GRAMPIAN RD|19 嘉林邊道,3,A,1997-06-11,CPS 16 ,blank,"CPS 16 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
29,19 GRAMPIAN RD|19 嘉林邊道_3_B,19 GRAMPIAN RD|19 嘉林邊道,3,B,2019-02-01,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
30,19 GRAMPIAN RD|19 嘉林邊道_3_D,19 GRAMPIAN RD|19 嘉林邊道,3,D,2020-11-16,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
31,19 GRAMPIAN RD|19 嘉林邊道_4_B,19 GRAMPIAN RD|19 嘉林邊道,4,B,2017-09-04,blank,RF:1085 SF / ,"blank,RF:1085 SF / ",,False,,False,,,False,1085,False,,,False,,False,,False,,False,,False,False,False,False,,
32,6 MORAY RD|6 慕禮道_G_whole floor,6 MORAY RD|6 慕禮道,G,whole floor,2018-07-18,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
33,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_1_C","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",1,C,2015-07-30,CPS 39 ON G/F ,blank,"CPS 39 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
34,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_1_D","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",1,D,2009-08-10,CPS 43 ON G/F ,blank,"CPS 43 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
35,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_1_E","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",1,E,2014-05-19,CPS 44 ON G/F ,blank,"CPS 44 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
36,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_1_F","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",1,F,2004-12-10,CPS 19 ON G/F+GDN:421 SF ,blank,"CPS 19 ON G/F+GDN:421 SF ,blank",,False,,False,,,False,,False,,,False,,False,421,False,,False,,False,True,False,False,,
37,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_1_G","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",1,G,2015-04-30,+GDN:2659 SFCPS 16 ON G/F ,blank,"+GDN:2659 SFCPS 16 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,2659,False,,False,,False,True,False,False,,
38,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_1_H","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",1,H,2019-02-20,blank,GDN:2042 SF / ,"blank,GDN:2042 SF / ",,False,,False,,,False,,False,,,False,,False,2042,False,,False,,False,False,False,False,,
39,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_2_C","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",2,C,2013-01-14,CPS 42 ON G/F ,blank,"CPS 42 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
40,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_2_D","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",2,D,2017-07-18,CPS 45 ON G/F ,blank,"CPS 45 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
41,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_2_E","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",2,E,2006-12-15,CPS 2 ON G/F ,blank,"CPS 2 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
42,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_2_F","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",2,F,2009-09-19,CPS 46 ON G/F ,blank,"CPS 46 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
43,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_3_D","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",3,D,2007-05-21,CPS 32 ON G/F ,blank,"CPS 32 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
44,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_3_E","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",3,E,2001-03-06,CPS 33 ON G/F ,blank,"CPS 33 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
45,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_3_G","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",3,G,1996-10-23,CPS 37 ON G/F ,blank,"CPS 37 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
46,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_4_B","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",4,B,2007-11-13,CPS 23 ON G/F ,blank,"CPS 23 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
47,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_4_C","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",4,C,2007-08-17,CPS 28 ON G/F ,blank,"CPS 28 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
48,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_4_E","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",4,E,1996-05-01,CPS 5 ON G/F ,blank,"CPS 5 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
49,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_4_F","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",4,F,1999-01-08,CPS 24 ON G/F ,blank,"CPS 24 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
50,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_4_G","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",4,G,1996-05-09,CPS 47 ON G/F ,blank,"CPS 47 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
51,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_5_B","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",5,B,1996-04-25,CPS 41 ON G/F ,blank,"CPS 41 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
52,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_5_F","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",5,F,2017-03-23,CPS 36 ON G/F ,blank,"CPS 36 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
53,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_5_H","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",5,H,2002-10-02,CPS 15 ON G/F ,blank,"CPS 15 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
54,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_6_C","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",6,C,2013-02-22,+RFCPS 38 ON G/F ,blank,"+RFCPS 38 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
55,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_6_D","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",6,D,2001-10-03,CPS 9 ON G/F+RF ,blank,"CPS 9 ON G/F+RF ,blank",,False,,False,,,False,,True,,,False,,False,,False,,False,,False,True,False,False,,
56,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_6_F","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",6,F,2006-01-18,+F/RCPS 22 ON G/F ,blank,"+F/RCPS 22 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
57,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_6_G","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",6,G,2006-03-08,+RFCPS 14 ON G/F ,blank,"+RFCPS 14 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
58,"ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道_6_H","ALBION GARDEN,LA SALLE RD|愛賓花園,喇沙利道",6,H,2007-01-31,+RFCPS 11 ON G/F ,blank,"+RFCPS 11 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
59,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_1_C","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",1,C,2014-11-26,CPS 42 ON G/F ,blank,"CPS 42 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
60,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_1_D","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",1,D,2019-06-21,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
61,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_2_B","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",2,B,2003-12-22,CPS 52 ON G/F ,blank,"CPS 52 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
62,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_2_D","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",2,D,2004-08-27,CPS 43 ON G/F ,blank,"CPS 43 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
63,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_3_C","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",3,C,2010-02-22,CPS 5 ON G/F ,blank,"CPS 5 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
64,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_3_D","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",3,D,2015-01-26,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
65,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_4_B","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",4,B,2016-07-11,CPS 46 ON G/F ,blank,"CPS 46 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
66,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_4_C","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",4,C,1995-12-21,CPS 15 ON G/F ,blank,"CPS 15 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
67,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_4_D","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",4,D,2007-04-03,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
68,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_5_A","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",5,A,2019-08-09,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
69,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_5_B","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",5,B,2018-06-29,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
70,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_5_C","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",5,C,2014-02-25,CPS 36 ON G/F ,blank,"CPS 36 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
71,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_5_D","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",5,D,2010-09-14,CPS 33 ON G.F ,blank,"CPS 33 ON G.F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
72,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_6_C","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",6,C,2002-09-16,CPS 10 ON G/F ,blank,"CPS 10 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
73,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_6_D","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",6,D,2016-07-19,CPS 35 ON G/F ,blank,"CPS 35 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
74,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_7_A","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",7,A,2013-02-04,CPS 57 ON G/F ,blank,"CPS 57 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
75,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_8_A","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",8,A,2019-02-01,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
76,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_8_C","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",8,C,2006-09-08,CPS 29 ON G/F ,blank,"CPS 29 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
77,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_9_B","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",9,B,2000-07-22,CPS 45 ON G/F ,blank,"CPS 45 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
78,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_9_C","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",9,C,2013-03-06,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
79,"ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道_9_D","ALICE COURT(Block A),BROADCAST DR|雅麗園A座,廣播道",9,D,2007-02-01,CPS 37 ON G/F ,blank,"CPS 37 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
80,"ALICE COURT(Block B),BROADCAST DR|雅麗園B座,廣播道_1_E","ALICE COURT(Block B),BROADCAST DR|雅麗園B座,廣播道",1,E,2017-04-06,CPS 1617 ,blank,"CPS 1617 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
81,"ALICE COURT(Block B),BROADCAST DR|雅麗園B座,廣播道_1_G","ALICE COURT(Block B),BROADCAST DR|雅麗園B座,廣播道",1,G,2018-07-23,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
