interval,size_factor,size_p,adjR2,sample_size,low_bound,up_bound
"(0, 300]",-0.4689312657032052,0.0,0.09202485462618915,15150,0,300
"(300, 400]",-0.29829203561425954,0.0,0.08820362220604216,47204,300,400
"(400, 550]",-0.2034775290398039,0.0,0.00045987886402554246,129487,400,550
"(550, 800]",0.06536909674341711,0.034766752395732015,-2.2952602547476886e-05,64183,550,800
"(800, 100000]",0.040518664409680036,0.3748730498305983,-0.0007936595593909246,7909,800,100000
"(0, 100000]",-0.13510692887488557,0.0,5.2368738509112056e-05,263933,0,100000
