interval,size_factor,size_p,adjR2,sample_size,low_bound,up_bound
"(0, 300]",-0.04110337808790808,3.921085678371128e-12,-0.039558912669004354,6855,0,300
"(300, 400]",-0.3612982353483321,0.0,0.22475363104926405,48872,300,400
"(400, 550]",-0.17625609389161973,0.0,0.038577416359007466,95281,400,550
"(550, 800]",-0.043890905571577314,0.0,0.002233079180839148,60651,550,800
"(800, 100000]",-0.0044423531477308245,0.5530412204316799,-0.002505297814259677,14971,800,100000
"(0, 100000]",-0.18422618769988108,0.0,0.04177189573592177,226630,0,100000
