,bldg_ph_blk,st_name_ch,op_date,adjR2,size_factor,size_p,floor_factor,floor_p
0,TUNG LOK MANS東樂大樓|Phase|Block,水渠道,1963/06,0.2474571114533527,-0.41859687571833915,0.0,0.6501160970539956,0.004991557941078195
1,COSMOPOLITAN ESTTAI FUNG BLDG大豐樓|Phase|BlockF,大全街,1975/07,0.24600750343688071,0.004373575103425297,0.9999933680025654,0.31320981567415096,0.04559828717494341
2,MANDARIN COURT文華閣|Phase|Block,花墟道,1980/09,0.05086498823534935,-0.03267341510017816,0.0,0.6652817180310222,0.01673884580651186
3,WINNER MANS永如大廈|Phase|Block,彌敦道,1968/06,0.049373900216565625,-0.019254621902115857,0.0,0.010126551932764793,0.9684808092127764
4,COSMOPOLITAN ESTTAI KUNG BLDG大公樓|Phase|BlockD,大角咀道,1974/05,0.04497438739053494,-0.11666976781652715,0.0,0.4448022445724238,0.0033958443582871034
5,SUN MING BLDG順明大廈|Phase|Block,上海街,1993/00,0.15545509952678305,-0.1961589924916767,0.0,-0.026385096352186582,0.7650086930216866
6,LEE ON BLDG利安大樓|Phase|Block,亞皆老街,1961/00,-0.23186259830115774,-0.016368727568961596,0.9999619398149644,0.4707158612816067,0.34393551120483057
7,COSMOPOLITAN ESTTAI WING BLDG大榮樓|Phase|BlockC,大全街,1974/08,0.12259579355674821,-0.0006212528168135507,0.9999990998837243,0.06280306922044931,0.6302023178109102
8,KWONG YU BLDG廣裕大廈|Phase|Block,甘霖街,1966/01,0.29128261467109706,-0.07474964728520878,0.0,0.22356032686860472,0.025248302439201842
9,LEE HUNG BLDG利鴻大樓|Phase|Block,花園街,1964/09,0.13644401650003135,-0.11361150245104594,0.0,-0.9476461792073154,0.005050612743682903
10,WING FAI BLDG永輝大廈|Phase|Block,通菜街,1972/00,0.5922580669190898,0.2164184053869218,0.0,0.9638401308382116,0.00014659009509210286
11,TAI WAH HSE大華大廈|Phase|Block,太子道西,1967/03,0.4668261106138064,-1.415230663299373,0.0,-0.6822577908470464,0.0030329194921565605
12,CHUNG HING BLDG中興樓|Phase|Block,中匯街,1967/05,0.24497505185021373,-0.02891715197821212,0.0,0.19934389927211232,0.0018920840289358143
13,LEE KWAN BLDG利群大廈|Phase|Block,亞皆老街,1961/00,0.014999178731048057,0.9478443174365702,0.0,-0.06730087102985749,0.7069383949693226
14,KWONG YUEN BLDG廣源大廈|Phase|Block,甘霖街,1967/06,0.006668846059722955,-0.057193179706313324,0.0,0.08120538506829966,0.45446703237251973
15,KAM MING COURT金明閣|Phase|Block,運動場道,1980/03,0.04404212377877248,-1.074886305430798,0.0,0.5106863724698414,0.08024820694165746
16,LAI TONG BLDG|Phase|BlockB,塘尾道,1973/00,0.16636626587184822,-0.13131064242345145,0.0,-0.15243607741688336,0.13919760698310135
17,HOI KWOK BLDG海角大廈|Phase|Block,角祥街,1964/06,-0.23128812939357823,0.003546477769244982,0.9999920525731079,-0.5580852310996135,0.2735658807584329
18,HONLAND BLDG康齡大廈|Phase|Block,太子道西,1976/06,0.1549142995127678,-0.09516744108375003,0.0,0.17417197008099272,0.48826521760683894
19,COSMOPOLITAN ESTTAI SHING BLDG大成樓|Phase|BlockH,埃華街,1975/10,0.09522014645517396,0.026993521699833784,0.9999809213193442,0.4689151486273643,0.0023140728786528175
