,A,B,C,D,E,F,G,H
4.0,12024,12240,12240,12240,15125,12026,12563,13242
8.0,12317,12539,12539,15222,15502,12319,12533,13781
11.0,12536,12762,12762,12762,14949,12539,12757,13823
