,1,2,3,4,5,6,7,78,8
11.0,16187,16258,17903,17931,19006,19135,18778,,15922
24.0,17619,17722,18559,20458,20534,20705,17957,,17361
36.0,19091,19245,20038,21940,21723,22127,19500,,18744
