,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,5776104,11194,516
10.0/F中層A,10.0,中層,A,5896848,11428,516
14.0/F高層A,14.0,高層,A,6016560,11660,516
6.0/F低層B,6.0,低層,B,5392144,11621,464
10.0/F中層B,10.0,中層,B,5520208,11897,464
14.0/F高層B,14.0,高層,B,6322928,13627,464
6.0/F低層C,6.0,低層,C,5322300,11300,471
10.0/F中層C,10.0,中層,C,5436282,11542,471
14.0/F高層C,14.0,高層,C,5549322,11782,471
6.0/F低層D,6.0,低層,D,3961554,11686,339
10.0/F中層D,10.0,中層,D,4055796,11964,339
14.0/F高層D,14.0,高層,D,4150038,12242,339
6.0/F低層E,6.0,低層,E,7537152,10752,701
10.0/F中層E,10.0,中層,E,7691372,10972,701
14.0/F高層E,14.0,高層,E,7778296,11096,701
6.0/F低層F,6.0,低層,F,5133414,11966,429
10.0/F中層F,10.0,中層,F,5241951,12219,429
14.0/F高層F,14.0,高層,F,4525560,12571,360
6.0/F低層G,6.0,低層,G,4788676,11623,412
10.0/F中層G,10.0,中層,G,4902388,11899,412
14.0/F高層G,14.0,高層,G,4185738,12239,342
6.0/F低層H,6.0,低層,H,4223092,11666,362
10.0/F中層H,10.0,中層,H,4323366,11943,362
14.0/F高層H,14.0,高層,H,5381564,12148,443
