,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,6229090,17066,365
12.0/F中層A,12.0,中層,A,6489700,17780,365
18.0/F高層A,18.0,高層,A,6629130,18162,365
5.0/F低層B,5.0,低層,B,4773160,17047,280
12.0/F中層B,12.0,中層,B,4981480,17791,280
18.0/F高層B,18.0,高層,B,5059880,18071,280
5.0/F低層C,5.0,低層,C,4589200,16390,280
12.0/F中層C,12.0,中層,C,4778760,17067,280
18.0/F高層C,18.0,高層,C,4843720,17299,280
5.0/F低層D,5.0,低層,D,6184560,16944,365
12.0/F中層D,12.0,中層,D,5785980,15852,365
18.0/F高層D,18.0,高層,D,6040385,16549,365
5.0/F低層E,5.0,低層,E,4300800,17920,240
12.0/F中層E,12.0,中層,E,4485360,18689,240
18.0/F高層E,18.0,高層,E,4570320,19043,240
5.0/F低層F,5.0,低層,F,4304160,17934,240
12.0/F中層F,12.0,中層,F,4538400,18910,240
18.0/F高層F,18.0,高層,F,4630800,19295,240
