,1,2,3,4,5,6,7,8
11.0,18979,19732,17398,18390,18812,19695,18552,17994
24.0,20706,21719,18041,20059,20950,21545,21200,19061
36.0,22179,22836,19354,21970,22250,23000,22836,20221
