,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,6852480,16512,415
12.0/F中層A,12.0,中層,A,7056660,17004,415
17.0/F高層A,17.0,高層,A,7261670,17498,415
7.0/F低層B,7.0,低層,B,7430280,16887,440
12.0/F中層B,12.0,中層,B,7656000,17400,440
17.0/F高層B,17.0,高層,B,7878640,17906,440
7.0/F低層C,7.0,低層,C,7247240,16471,440
12.0/F中層C,12.0,中層,C,7463720,16963,440
17.0/F高層C,17.0,高層,C,7680200,17455,440
7.0/F低層D,7.0,低層,D,6837980,16678,410
12.0/F中層D,12.0,中層,D,7041750,17175,410
17.0/F高層D,17.0,高層,D,7245930,17673,410
7.0/F低層E,7.0,低層,E,5309525,16337,325
12.0/F中層E,12.0,中層,E,5463900,16812,325
17.0/F高層E,17.0,高層,E,5617625,17285,325
7.0/F低層F,7.0,低層,F,4324035,16957,255
12.0/F中層F,12.0,中層,F,4446690,17438,255
17.0/F高層F,17.0,高層,F,4574445,17939,255
7.0/F低層G,7.0,低層,G,4594080,18016,255
12.0/F中層G,12.0,中層,G,4718265,18503,255
17.0/F高層G,17.0,高層,G,4854180,19036,255
7.0/F低層H,7.0,低層,H,5277760,16493,320
12.0/F中層H,12.0,中層,H,5431040,16972,320
17.0/F高層H,17.0,高層,H,5583360,17448,320
