,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,4783986,13071,366
10.0/F中層A,10.0,中層,A,4887198,13353,366
14.0/F高層A,14.0,高層,A,4285632,13736,312
6.0/F低層B,6.0,低層,B,4783986,13071,366
10.0/F中層B,10.0,中層,B,4887198,13353,366
14.0/F高層B,14.0,高層,B,5002854,13669,366
6.0/F低層C,6.0,低層,C,6330555,12789,495
10.0/F中層C,10.0,中層,C,6470640,13072,495
14.0/F高層C,14.0,高層,C,6626880,13806,480
6.0/F低層D,6.0,低層,D,5212000,13030,400
10.0/F中層D,10.0,中層,D,5325200,13313,400
14.0/F高層D,14.0,高層,D,5237700,13260,395
6.0/F低層E,6.0,低層,E,5271600,13179,400
10.0/F中層E,10.0,中層,E,5382800,13457,400
14.0/F高層E,14.0,高層,E,5516800,13792,400
6.0/F低層F,6.0,低層,F,6444900,13020,495
10.0/F中層F,10.0,中層,F,6592410,13318,495
14.0/F高層F,14.0,高層,F,6748335,13633,495
