,A,B,C,D,E,F,G,H
3.0,7144700,7201915,7265240,7383720,5774121,7346052,7230225,7180960
7.0,7288260,7347190,7411260,7534680,5909349,7708932,7301745,7325260
10.0,7170600,7455960,7519285,7608680,5937426,7604604,7414240,7433300
