,1,10,11,12,2,3,4,5,6,7,8,9
2.0,6693,6684,6804,6672,6642,6628,6716,6594,6526,6690,6794,6614
3.0,6726,6717,6861,6705,6664,6661,6749,6626,6573,6664,6763,6647
4.0,6984,6747,6868,6734,6706,6690,6998,6655,6603,6752,6793,6674
