,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層A,3.0,低層,A,3907464,11913,328
8.0/F中層A,8.0,中層,A,4294832,13094,328
13.0/F高層A,13.0,高層,A,4424720,13490,328
3.0/F低層B,3.0,低層,B,4409508,12671,348
8.0/F中層B,8.0,中層,B,4518084,12983,348
13.0/F高層B,13.0,高層,B,4614828,13261,348
3.0/F低層C,3.0,低層,C,4249428,12211,348
8.0/F中層C,8.0,中層,C,4353132,12509,348
13.0/F高層C,13.0,高層,C,4409856,12672,348
3.0/F低層D,3.0,低層,D,4028168,12281,328
8.0/F中層D,8.0,中層,D,4311232,13144,328
13.0/F高層D,13.0,高層,D,4368960,13320,328
3.0/F低層E,3.0,低層,E,4076384,12428,328
8.0/F中層E,8.0,中層,E,4361088,13296,328
13.0/F高層E,13.0,高層,E,4546080,13860,328
3.0/F低層F,3.0,低層,F,4418794,12343,358
8.0/F中層F,8.0,中層,F,4578104,12788,358
13.0/F高層F,13.0,高層,F,4727390,13205,358
3.0/F低層G,3.0,低層,G,4333232,12104,358
8.0/F中層G,8.0,中層,G,4501850,12575,358
13.0/F高層G,13.0,高層,G,4859850,13575,358
3.0/F低層H,3.0,低層,H,4008160,12220,328
8.0/F中層H,8.0,中層,H,4108528,12526,328
13.0/F高層H,13.0,高層,H,4206928,12826,328
