,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層1,3.0,低層,1,3301070,11383,290
6.0/F中層1,6.0,中層,1,3350660,11554,290
9.0/F高層1,9.0,高層,1,3399670,11723,290
3.0/F低層3,3.0,低層,3,3900650,12002,325
6.0/F中層3,6.0,中層,3,3959150,12182,325
9.0/F高層3,9.0,高層,3,4017650,12362,325
3.0/F低層4,3.0,低層,4,3039000,10130,300
6.0/F中層4,6.0,中層,4,3083700,10279,300
9.0/F高層4,9.0,高層,4,3128700,10429,300
3.0/F低層5,3.0,低層,5,3730500,12435,300
6.0/F中層5,6.0,中層,5,3786600,12622,300
9.0/F高層5,9.0,高層,5,3842400,12808,300
3.0/F低層6,3.0,低層,6,3617575,11131,325
6.0/F中層6,6.0,中層,6,3667625,11285,325
9.0/F高層6,9.0,高層,6,3713450,11426,325
