,A,B,C,D,E,F,G,H
9.0,12184,11891,11780,12184,12152,12383,12562,10802
19.0,12646,12444,12328,12646,12733,12964,13143,10979
28.0,13137,12940,12811,11704,13071,13114,13506,11572
