,A,B,C,D,E,F,G,H,J,K
6.0,13581,13456,12955,11757,13650,13437,10152,12280,13124,13579
15.0,10986,13602,13207,12143,14619,13915,10735,12901,13470,10979
22.0,11471,14302,12578,12804,14328,14276,11168,13092,12951,11381
