,A,B,C,D,E,F,G
18.0,13772880,8797568,10428486,8362188,8695702,15332835,9917910
40.0,14913570,7737968,10798533,9748629,10344066,18428426,10169847
62.0,15287220,9324714,12254340,10420000,10498770,19905022,11379108
