,subjFloor,floorLv,unitNo,price,npsf,nfa
5.0/F低層A,5.0,低層,A,3510080,10969,320
8.0/F中層A,8.0,中層,A,3574080,11169,320
10.0/F高層A,10.0,高層,A,3608960,11278,320
5.0/F低層B,5.0,低層,B,3714160,10924,340
8.0/F中層B,8.0,中層,B,3769580,11087,340
10.0/F高層B,10.0,高層,B,3806640,11196,340
5.0/F低層C,5.0,低層,C,3562240,11132,320
8.0/F中層C,8.0,中層,C,3414400,10670,320
10.0/F高層C,10.0,高層,C,3717440,11617,320
