,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,7636104,13734,556
12.0/F中層A,12.0,中層,A,7755088,13948,556
18.0/F高層A,18.0,高層,A,7941904,14284,556
7.0/F低層B,7.0,低層,B,7067836,14164,499
12.0/F中層B,12.0,中層,B,7201568,14432,499
18.0/F高層B,18.0,高層,B,7410649,14851,499
7.0/F低層C,7.0,低層,C,5311336,15998,332
12.0/F中層C,12.0,中層,C,5437828,16379,332
18.0/F高層C,18.0,高層,C,5691144,17142,332
7.0/F低層D,7.0,低層,D,7600698,14154,537
12.0/F中層D,12.0,中層,D,7745151,14423,537
18.0/F高層D,18.0,高層,D,7999689,14897,537
7.0/F低層E,7.0,低層,E,5257120,16480,319
12.0/F中層E,12.0,中層,E,5429699,17021,319
18.0/F高層E,18.0,高層,E,5534331,17349,319
7.0/F低層F,7.0,低層,F,7656544,14392,532
12.0/F中層F,12.0,中層,F,7702296,14478,532
18.0/F高層F,18.0,高層,F,7895412,14841,532
