,A,B,C,D,E,F,G,H
3.0,10524,9336,9323,10670,9267,10704,8360,8356
7.0,10790,10705,11051,10627,10603,10640,10843,10842
10.0,10936,10838,11199,10776,10746,11054,10980,10988
