,A,B,C,D,E,F,G,H
5.0,11164,11148,11421,11172,11218,11312,11704,10885
9.0,11111,11459,11643,11390,11548,11201,11308,11097
13.0,11314,11585,11865,11244,11656,11474,12150,11177
