,A,B,C,D,E,F,G,H
7.0,6650160,5202419,5133713,7458012,7009113,5291000,5186612,5610165
18.0,6965970,5510416,5444920,7245939,7441956,5611827,5500357,5955620
28.0,7294485,5789673,5728229,8320353,8205954,5932173,5786320,7461465
