,A,B,C,D,E,F,G,H
3.0,8320752,6621924,5485856,7215117,5327240,5278911,5244950,7365792
8.0,7682283,7803160,7501476,7696710,5894447,5596502,5376020,5577111
13.0,7401450,5587274,6129752,7895412,5955209,5623012,5355320,5858649
