,15,16,17,19,22,25,28,3,31,4,45,46,47,52
7.0,1926131,1926131,1742340,1953565,1902050,1949660,1772440,1720919,1926131,1945326,1991406,1656150,1959930,1949660
12.0,1969756,1969756,1788845,1999005,1945326,1993680,1838505,1785135,1969756,1988951,1835124,1835124,1835124,1993680
19.0,1859821,1859821,1875820,1944335,1858774,1882920,1930850,1848304,1859821,2050724,1922232,1922232,1959198,1882920
