,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,4003770,10821,370
8.0/F中層A,8.0,中層,A,4044100,10930,370
11.0/F高層A,11.0,高層,A,4106630,11099,370
6.0/F低層B,6.0,低層,B,3317490,12287,270
8.0/F中層B,8.0,中層,B,3350160,12408,270
11.0/F高層B,11.0,高層,B,3401460,12598,270
6.0/F低層C,6.0,低層,C,2833920,10496,270
8.0/F中層C,8.0,中層,C,2865240,10612,270
11.0/F高層C,11.0,高層,C,2899530,10739,270
6.0/F低層D,6.0,低層,D,3973060,10738,370
8.0/F中層D,8.0,中層,D,4013020,10846,370
11.0/F高層D,11.0,高層,D,4075180,11014,370
6.0/F低層E,6.0,低層,E,3458830,11927,290
8.0/F中層E,8.0,中層,E,3493340,12046,290
11.0/F高層E,11.0,高層,E,3546700,12230,290
6.0/F低層F,6.0,低層,F,3478840,11996,290
8.0/F中層F,8.0,中層,F,3513350,12115,290
11.0/F高層F,11.0,高層,F,3567000,12300,290
