,A,B,C,D,E,F,G,H
7.0,9737,10825,10497,9970,10149,10734,11288,9660
16.0,9969,11088,11025,10050,10632,11152,11620,10869
22.0,10133,11421,11334,10292,10823,11347,11718,10365
