,A,B,C,D,E,F,G,H
4.0,12997,11703,12772,12400,13134,12260,12159,12353
9.0,13380,12016,13130,12740,13215,12953,12449,13057
14.0,14156,12523,13712,13084,13951,13332,12893,13380
