,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層A,3.0,低層,A,6806631,9879,689
6.0/F中層A,6.0,中層,A,6907225,10025,689
9.0/F高層A,9.0,高層,A,7008508,10172,689
3.0/F低層B,3.0,低層,B,6753816,9874,684
6.0/F中層B,6.0,中層,B,6853680,10020,684
9.0/F高層B,9.0,高層,B,,,
3.0/F低層C,3.0,低層,C,6753816,9874,684
6.0/F中層C,6.0,中層,C,6853680,10020,684
9.0/F高層C,9.0,高層,C,6954228,10167,684
3.0/F低層D,3.0,低層,D,6753816,9874,684
6.0/F中層D,6.0,中層,D,6853680,10020,684
9.0/F高層D,9.0,高層,D,6954228,10167,684
3.0/F低層E,3.0,低層,E,6764375,9875,685
6.0/F中層E,6.0,中層,E,6853680,10020,684
9.0/F高層E,9.0,高層,E,6954228,10167,684
3.0/F低層F,3.0,低層,F,6806631,9879,689
6.0/F中層F,6.0,中層,F,6907225,10025,689
9.0/F高層F,9.0,高層,F,7008508,10172,689
