,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,8460485,10945,773,105,1,NYL
6.0/F中層A,6.0,中層,A,8585711,11107,773,100,1,NYL
9.0/F高層A,9.0,高層,A,8710164,11268,773,96,1,NYL
3.0/F低層B,3.0,低層,B,8100169,12481,649,319,4,NYL
6.0/F中層B,6.0,中層,B,8218287,12663,649,328,4,NYL
9.0/F高層B,9.0,高層,B,8352630,12870,649,331,4,NYL
3.0/F低層C,3.0,低層,C,5953440,12640,471,371,3,NYL
6.0/F中層C,6.0,中層,C,6039162,12822,471,358,3,NYL
9.0/F高層C,9.0,高層,C,6106515,12965,471,404,3,NYL
