,1,10,11,12,2,3,4,5,6,7,8,9
2.0,320,290,420,420,290,420,420,320,290,420,420,320
3.0,320,290,420,420,290,420,420,320,290,420,420,320
4.0,320,290,420,420,290,420,420,320,290,420,420,320
