,1,10,11,12,2,3,4,5,6,7,8,9
2.0,2924841,3121428,3082212,3149184,3108456,3247720,3049064,3310188,2786602,3278100,3043712,3234246
3.0,2939262,3136839,3108033,3164760,3118752,3263890,3064046,3326252,2806671,3265360,3029824,3250383
4.0,3052008,3150849,3111204,3178448,3138408,3278100,3177092,3340810,2819481,3308480,3043264,3263586
