,A,B,C,D,E,F,G,H
4.0,10946,11007,10943,10858,11162,11155,11007,10858
8.0,11647,11284,11218,11130,11442,11440,11284,11130
10.0,11356,11418,11311,11262,11578,11581,11418,11262
