,A,B,C,D,E,F,G,H,J,K
3.0,10939,12040,11906,11160,12657,10805,12694,12483,11066,11736
6.0,10860,12353,11827,11116,12035,11287,12884,12664,10968,11905
9.0,11021,12388,11999,11449,12204,11296,13072,12841,11129,12070
