,A,B,C,D,E,F,G,H,J,K
6.0,13344,13716,12104,12709,13401,13210,12923,12701,12535,13381
16.0,13100,14070,12783,13127,13829,13701,13256,13668,13352,13538
23.0,12790,14383,13249,13528,14376,14310,13700,13649,13502,13170
