,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A,2.0,低層,A,3303680,5696,580
3.0/F中層A,3.0,中層,A,3320500,5725,580
4.0/F高層A,4.0,高層,A,3362840,5798,580
2.0/F低層C,2.0,低層,C,2965880,5596,530
3.0/F中層C,3.0,中層,C,2980720,5624,530
4.0/F高層C,4.0,高層,C,2998740,5658,530
2.0/F低層D,2.0,低層,D,2850725,5645,505
3.0/F中層D,3.0,中層,D,2864865,5673,505
4.0/F高層D,4.0,高層,D,2882540,5708,505
2.0/F低層E,2.0,低層,E,3122755,5527,565
3.0/F中層E,3.0,中層,E,3108630,5502,565
4.0/F高層E,4.0,高層,E,3157220,5588,565
2.0/F低層F,2.0,低層,F,2539240,5771,440
3.0/F中層F,3.0,中層,F,2552440,5801,440
4.0/F高層F,4.0,高層,F,2568280,5837,440
