,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A,2.0,低層,A,3155425,6643,475
3.0/F中層A,3.0,中層,A,3171575,6677,475
4.0/F高層A,4.0,高層,A,3183925,6703,475
2.0/F低層B,2.0,低層,B,3539459,7483,473
3.0/F中層B,3.0,中層,B,3557433,7521,473
4.0/F高層B,4.0,高層,B,3582029,7573,473
2.0/F低層C,2.0,低層,C,2816256,7334,384
3.0/F中層C,3.0,中層,C,2850432,7423,384
4.0/F高層C,4.0,高層,C,2841216,7399,384
2.0/F低層E,2.0,低層,E,3208625,6755,475
3.0/F中層E,3.0,中層,E,3225250,6790,475
4.0/F高層E,4.0,高層,E,3237600,6816,475
2.0/F低層F,2.0,低層,F,2499456,6509,384
3.0/F中層F,3.0,中層,F,2511744,6541,384
4.0/F高層F,4.0,高層,F,2520960,6565,384
