,1,10,11,12,13,14,2,3,4,5,6,7,8,9
2.0,2384670,2795520,2276880,2363760,2705015,2802540,2559200,2276880,2327080,2661675,2850120,2276880,2284800,2705015
3.0,2395980,2805660,2287745,2374960,2664135,3084510,2570750,2287745,2341920,2673750,2780310,2287745,2302720,2664135
4.0,2361470,2753790,2298610,2386440,2676545,2767830,2568300,2298610,2310840,2635110,2793180,2298610,2313920,2676545
