,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,3662700,12209,300
12.0/F中層A,12.0,中層,A,3685200,12284,300
19.0/F高層A,19.0,高層,A,3708900,12363,300
6.0/F低層B,6.0,低層,B,3678300,12261,300
12.0/F中層B,12.0,中層,B,3687000,12290,300
19.0/F高層B,19.0,高層,B,3923640,12456,315
6.0/F低層C,6.0,低層,C,3817600,11930,320
12.0/F中層C,12.0,中層,C,3924480,12264,320
19.0/F高層C,19.0,高層,C,3845760,12018,320
6.0/F低層D,6.0,低層,D,3817600,11930,320
12.0/F中層D,12.0,中層,D,3924480,12264,320
19.0/F高層D,19.0,高層,D,3967040,12397,320
6.0/F低層E,6.0,低層,E,3873600,12105,320
12.0/F中層E,12.0,中層,E,3931520,12286,320
19.0/F高層E,19.0,高層,E,4061760,12693,320
6.0/F低層F,6.0,低層,F,3812800,11915,320
12.0/F中層F,12.0,中層,F,3920640,12252,320
19.0/F高層F,19.0,高層,F,3974080,12419,320
6.0/F低層G,6.0,低層,G,3427976,10952,313
12.0/F中層G,12.0,中層,G,3648328,11656,313
19.0/F高層G,19.0,高層,G,3773215,12055,313
6.0/F低層H,6.0,低層,H,3757320,11928,315
12.0/F中層H,12.0,中層,H,3067785,9739,315
19.0/F高層H,19.0,高層,H,3915765,12431,315
