,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,4427003,8183,541
7.0/F中層A,7.0,中層,A,4455135,8235,541
8.0/F高層A,8.0,高層,A,4120256,7616,541
6.0/F低層B,6.0,低層,B,4258752,7872,541
7.0/F中層B,7.0,中層,B,4279851,7911,541
8.0/F高層B,8.0,高層,B,3948218,7298,541
