,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A,2.0,低層,A,3759800,6836,550
4.0/F中層A,4.0,中層,A,3791150,6893,550
5.0/F高層A,5.0,高層,A,3807650,6923,550
2.0/F低層B,2.0,低層,B,2953600,7384,400
4.0/F中層B,4.0,中層,B,2978800,7447,400
5.0/F高層B,5.0,高層,B,2992000,7480,400
2.0/F低層C,2.0,低層,C,2926160,7408,395
4.0/F中層C,4.0,中層,C,2951440,7472,395
5.0/F高層C,5.0,高層,C,2964475,7505,395
2.0/F低層D,2.0,低層,D,3056140,7454,410
4.0/F中層D,4.0,中層,D,3081150,7515,410
5.0/F高層D,5.0,高層,D,3095090,7549,410
2.0/F低層E,2.0,低層,E,3010220,7342,410
4.0/F中層E,4.0,中層,E,3036050,7405,410
5.0/F高層E,5.0,高層,E,3049580,7438,410
2.0/F低層F,2.0,低層,F,3097400,7288,425
4.0/F中層F,4.0,中層,F,3123750,7350,425
5.0/F高層F,5.0,高層,F,3137775,7383,425
2.0/F低層G,2.0,低層,G,2802910,6754,415
4.0/F中層G,4.0,中層,G,2831130,6822,415
5.0/F高層G,5.0,高層,G,2844825,6855,415
2.0/F低層H,2.0,低層,H,3126100,7270,430
4.0/F中層H,4.0,中層,H,3152760,7332,430
5.0/F高層H,5.0,高層,H,3166950,7365,430
2.0/F低層I,2.0,低層,I,3126100,7270,430
4.0/F中層I,4.0,中層,I,3152760,7332,430
5.0/F高層I,5.0,高層,I,3166950,7365,430
2.0/F低層J,2.0,低層,J,3039460,7324,415
4.0/F中層J,4.0,中層,J,3065605,7387,415
5.0/F高層J,5.0,高層,J,3079300,7420,415
2.0/F低層K,2.0,低層,K,3097400,7288,425
4.0/F中層K,4.0,中層,K,3123750,7350,425
5.0/F高層K,5.0,高層,K,3137775,7383,425
2.0/F低層L,2.0,低層,L,3010220,7342,410
4.0/F中層L,4.0,中層,L,3036050,7405,410
5.0/F高層L,5.0,高層,L,3049580,7438,410
2.0/F低層M,2.0,低層,M,2789640,6804,410
4.0/F中層M,4.0,中層,M,2817110,6871,410
5.0/F高層M,5.0,高層,M,2826130,6893,410
2.0/F低層N,2.0,低層,N,2898905,7339,395
4.0/F中層N,4.0,中層,N,2923790,7402,395
5.0/F高層N,5.0,高層,N,2916680,7384,395
2.0/F低層O,2.0,低層,O,2621740,7711,340
4.0/F中層O,4.0,中層,O,2643840,7776,340
5.0/F高層O,5.0,高層,O,2655400,7810,340
2.0/F低層P,2.0,低層,P,3154620,7252,435
4.0/F中層P,4.0,中層,P,3181590,7314,435
5.0/F高層P,5.0,高層,P,3195510,7346,435
