,1,10,11,12,2,3,4,5,6,7,8,9
2.0,2089600,1954020,2571660,2491020,1954020,2571660,2571660,2089600,2134980,3093300,2571660,2089600
3.0,2100160,1963880,2796360,2514540,1963880,2811900,2584680,2100160,1963880,3108840,2584680,2100160
4.0,2110720,1973740,2597700,2527980,1973740,2597700,2597700,2110720,1973740,3123960,2597700,2110720
