,A,B,C,D,E,F,G,H
3.0,10416,9105,9105,10706,10659,9105,9101,10657
7.0,10384,9307,9307,10789,10866,9307,9298,10717
10.0,10761,9466,9466,10906,11020,9466,9449,11015
