,A,B,C,D,E,F,G,H
7.0,4694640,4169256,3918030,4549853,4633986,4560951,4596712,6080025
17.0,5043328,4192552,4141290,4575494,4531842,4313682,4517124,6567315
26.0,6027392,4406220,4379190,4832311,4764060,4542663,4744980,6886440
