,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,4156695,11709,355
12.0/F中層A,12.0,中層,A,4257515,11993,355
17.0/F高層A,17.0,高層,A,4367920,12304,355
6.0/F低層B,6.0,低層,B,3873055,13129,295
12.0/F中層B,12.0,中層,B,3941790,13362,295
17.0/F高層B,17.0,高層,B,3999020,13556,295
6.0/F低層C,6.0,低層,C,3782785,12823,295
12.0/F中層C,12.0,中層,C,3858600,13080,295
17.0/F高層C,17.0,高層,C,3961850,13430,295
6.0/F低層D,6.0,低層,D,4325320,12184,355
12.0/F中層D,12.0,中層,D,4390640,12368,355
17.0/F高層D,17.0,高層,D,4397030,12386,355
6.0/F低層E,6.0,低層,E,4312790,12874,335
12.0/F中層E,12.0,中層,E,4430040,13224,335
17.0/F高層E,17.0,高層,E,4516805,13483,335
6.0/F低層F,6.0,低層,F,4053755,13291,305
12.0/F中層F,12.0,中層,F,4135190,13558,305
17.0/F高層F,17.0,高層,F,4108960,13472,305
6.0/F低層G,6.0,低層,G,3624315,11883,305
12.0/F中層G,12.0,中層,G,3689585,12097,305
17.0/F高層G,17.0,高層,G,3750890,12298,305
6.0/F低層H,6.0,低層,H,4035075,12045,335
12.0/F中層H,12.0,中層,H,4104085,12251,335
17.0/F高層H,17.0,高層,H,4026365,12019,335
