,A,B,C,D,E,F,G,H
6.0,3898950,3719760,3724524,3696280,3403520,3696280,3621750,3943500
12.0,4028640,3386460,3746628,3811405,3489600,3811405,3725370,4069560
18.0,4068240,3500310,3852850,3842719,3525120,3842719,3760020,4196280
