,A,B,C,D,E,F,G,H,J,K
6.0,5758252,5374713,7156081,5543800,4945552,4936985,5439780,5579793,5438784,5762000
16.0,6030316,5600697,7547527,6007960,5113228,5121416,5635476,5848398,5457510,5967110
23.0,5751712,5746041,7736660,6048784,5302264,5401053,5804638,6170476,5625912,5869070
