,A,B,C,D,E,F,G,H
6.0,12705,11332,10428,11949,12649,13559,10908,12465
15.0,13956,11737,11379,12397,13109,13813,11217,12717
22.0,13868,12026,11046,12818,13525,14106,11315,13543
