,subjFloor,floorLv,unitNo,price,npsf,nfa
1.0/F低層A,1.0,低層,A,3850308,9723,396
2.0/F中層A,2.0,中層,A,3869316,9771,396
2.0/F高層A,2.0,高層,A,3869316,9771,396
1.0/F低層B,1.0,低層,B,3671346,10031,366
2.0/F中層B,2.0,中層,B,3657072,9992,366
2.0/F高層B,2.0,高層,B,3657072,9992,366
1.0/F低層C,1.0,低層,C,3638772,9942,366
2.0/F中層C,2.0,中層,C,3657072,9992,366
2.0/F高層C,2.0,高層,C,3657072,9992,366
1.0/F低層D,1.0,低層,D,3659040,9240,396
2.0/F中層D,2.0,中層,D,3869316,9771,396
2.0/F高層D,2.0,高層,D,3869316,9771,396
