,A,B,C,D,E,F,G,H
7.0,9156,10051,9903,10213,10093,10215,10389,10177
15.0,10799,10434,10156,10528,10440,10437,10691,10570
23.0,11219,10804,10550,10957,10916,11089,11107,10857
