,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層A,3.0,低層,A,7734000,10312,750
7.0/F中層A,7.0,中層,A,7892250,10523,750
10.0/F高層A,10.0,高層,A,8007000,10676,750
3.0/F低層B,3.0,低層,B,5895378,10182,579
7.0/F中層B,7.0,中層,B,6040128,10432,579
10.0/F高層B,10.0,高層,B,6129294,10586,579
3.0/F低層C,3.0,低層,C,5959068,10292,579
7.0/F中層C,7.0,中層,C,6085869,10511,579
10.0/F高層C,10.0,高層,C,6313416,10904,579
3.0/F低層D,3.0,低層,D,7734000,10312,750
7.0/F中層D,7.0,中層,D,7892250,10523,750
10.0/F高層D,10.0,高層,D,8007000,10676,750
3.0/F低層E,3.0,低層,E,7622740,10301,740
7.0/F中層E,7.0,中層,E,7778880,10512,740
10.0/F高層E,10.0,高層,E,7891360,10664,740
3.0/F低層F,3.0,低層,F,7677970,10306,745
7.0/F中層F,7.0,中層,F,7835910,10518,745
10.0/F高層F,10.0,高層,F,7949150,10670,745
3.0/F低層G,3.0,低層,G,7677970,10306,745
7.0/F中層G,7.0,中層,G,7835910,10518,745
10.0/F高層G,10.0,高層,G,7949150,10670,745
3.0/F低層H,3.0,低層,H,7418500,10025,740
7.0/F中層H,7.0,中層,H,7661220,10353,740
10.0/F高層H,10.0,高層,H,7770000,10500,740
