,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層A,2.0,低層,A,5316180,10590,502,78,1,NYL
2.0/F中層A,2.0,中層,A,5316180,10590,502,78,1,NYL
4.0/F高層A,4.0,高層,A,6625898,13199,502,79,1,NYL
2.0/F低層B,2.0,低層,B,8164308,11884,687,156,2,NYL
2.0/F中層B,2.0,中層,B,8164308,11884,687,156,2,NYL
4.0/F高層B,4.0,高層,B,8251557,12011,687,158,2,NYL
2.0/F低層C,2.0,低層,C,7937380,11990,662,208,2,NYL
2.0/F中層C,2.0,中層,C,7937380,11990,662,208,2,NYL
4.0/F高層C,4.0,高層,C,8021454,12117,662,211,2,NYL
2.0/F低層D,2.0,低層,D,7832189,11849,661,160,2,NYL
2.0/F中層D,2.0,中層,D,7832189,11849,661,160,2,NYL
4.0/F高層D,4.0,高層,D,7915475,11975,661,162,2,NYL
2.0/F低層E,2.0,低層,E,5147760,10680,482,120,1,NYL
2.0/F中層E,2.0,中層,E,5147760,10680,482,120,1,NYL
4.0/F高層E,4.0,高層,E,5199334,10787,482,120,1,NYL
