,A,B,C,D,E,F,G,H
9.0,7226580,6248484,5801365,7254444,6507396,5809660,5922630,6656942
22.0,7749313,6580194,6063660,7438079,6749568,6045930,6357978,6565118
36.0,8276136,6482876,6425352,7564744,7368452,6422200,6203530,6845482
