,A,B,C,D,E,F,G,H
3.0,10572,10472,10528,9963,11172,11017,10459,10507
7.0,10901,10780,10835,9821,11498,11316,10767,10815
10.0,11115,10994,11142,10507,11731,11538,10983,11000
