,1,10,11,12,13,14,2,3,4,5,6,7,8,9
2.0,8223,7168,8592,8442,7411,7186,7312,8592,8311,7715,7308,8592,8160,7411
3.0,8262,7194,8633,8482,7299,7909,7345,8633,8364,7750,7129,8633,8224,7299
4.0,8143,7061,8674,8523,7333,7097,7338,8674,8253,7638,7162,8674,8264,7333
