,A,B,C,D,E,F,G,H,J,K
6.0,7797042,5749480,5683247,5769632,4814544,4679255,8953833,5301824,5821490,8658179
16.0,8552496,5819440,6001408,5874267,4863316,4925980,7439886,5869696,5764530,8811483
23.0,8880368,6095036,5917632,5799924,5072644,4986848,7882182,5843170,5752217,9137417
