,A,B,C,D,E,F,G,H,J,K
6.0,9294,9184,8960,8960,9143,9294,8960,8960,8960,8960
14.0,9650,9536,9303,9303,9506,9650,9303,9303,9303,9379
22.0,10006,9888,9646,9646,9869,10006,9646,9646,9646,9646
