,A,B,C,D,E,F,G,H,J,K
5.0,3978130,4380200,5285376,5285376,4409724,3978130,5285376,5342208,5299584,5261696
13.0,4125532,4540888,5480144,5480144,4573316,4125532,5480144,5545264,5493168,5457648
22.0,4278968,4710288,5686752,5686752,4745136,4278968,5686752,5766080,5702144,5666624
