,A,B,C,D,E,F,G,H
3.0,12231,11945,11633,11560,11574,11732,11945,12327
6.0,12405,12117,11800,11319,11740,11900,12117,12505
9.0,12580,12287,11966,11882,11905,12066,12287,12680
