,1,2,3,4,5,6,7,8
6.0,5201427,5359292,4710399,4863360,5201427,4635909,4710399,4863360
17.0,5497989,5615675,4978481,5140053,5497989,4856333,4978481,5140053
27.0,5767020,5838901,5221996,5391714,5767020,5159883,5221996,5391714
