,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,5370932,6476172,4705264,5357199,5370932,4659768,6538432,4557938,4774385,5214553,4532680,6529942,4504456,4744740,5793600,6387104,4655805,4558686
18.0,5641162,6807282,4878600,5663755,5641162,4941768,6867278,4858634,4950330,5487441,4788360,6857090,4858634,5028870,6072128,6813056,5002305,4784582
28.0,5821906,7139524,5114352,5899874,5821906,5138792,7269704,4989160,4844070,5837854,5032384,7161032,4989160,5061595,6405600,6876704,5056205,5020950
