,10,11,12,13,14,15,18,19,2,20,21,27,3,8,9
8.0,2913880,2519590,2447055,2867180,2492472,2483100,2650525,2483100,2483100,2687800,,2508910,2521370,2517810,2664590
18.0,3092360,2688690,2662435,3021119,2692728,2682015,2797480,2682015,2682015,2810620,,2730520,2690915,2686910,2813485
29.0,3245620,2831980,2804835,3273452,2848007,2825750,2893995,2825750,2825750,2825750,,2876035,2889385,2831090,3042405
